domain,regime,condition,method,seed,metric,value,reference_value,delta,unit,source_artifact,source_sha256
autonomous_driving,gaussian,sigma_0p1,lyapunov,42,mean_correction_l2,0.0,,,normalized_action,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-42-sigma-0p10.json,d63d868112a7ee15c108169db1ffdc566575848f56131051a150b67895f8a45e
autonomous_driving,gaussian,sigma_0p1,lyapunov,42,reward,-11.287350525499194,-11.330714319001789,0.04336379350259456,reward,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-42-sigma-0p10.json,d63d868112a7ee15c108169db1ffdc566575848f56131051a150b67895f8a45e
autonomous_driving,gaussian,sigma_0p1,lyapunov,42,success_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-42-sigma-0p10.json,d63d868112a7ee15c108169db1ffdc566575848f56131051a150b67895f8a45e
autonomous_driving,gaussian,sigma_0p1,lyapunov,42,violation_step_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-42-sigma-0p10.json,d63d868112a7ee15c108169db1ffdc566575848f56131051a150b67895f8a45e
autonomous_driving,gaussian,sigma_0p1,lyapunov,123,constraint_violation_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-123-sigma-0p10.json,ad584a6bc82608bbda72014ea5c15455c2733c4a950f58215b61d2020c0ec7be
autonomous_driving,gaussian,sigma_0p1,lyapunov,123,critical_violation_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-123-sigma-0p10.json,ad584a6bc82608bbda72014ea5c15455c2733c4a950f58215b61d2020c0ec7be
autonomous_driving,gaussian,sigma_0p1,lyapunov,123,episode_length,100.0,,,steps,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-123-sigma-0p10.json,ad584a6bc82608bbda72014ea5c15455c2733c4a950f58215b61d2020c0ec7be
autonomous_driving,gaussian,sigma_0p1,lyapunov,123,intervention_rate,0.6885,,,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-123-sigma-0p10.json,ad584a6bc82608bbda72014ea5c15455c2733c4a950f58215b61d2020c0ec7be
autonomous_driving,gaussian,sigma_0p1,lyapunov,123,mean_correction_l2,0.2180804049372673,,,normalized_action,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-123-sigma-0p10.json,ad584a6bc82608bbda72014ea5c15455c2733c4a950f58215b61d2020c0ec7be
autonomous_driving,gaussian,sigma_0p1,lyapunov,123,reward,-8.599275223433608,-8.588031328756164,-0.011243894677443578,reward,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-123-sigma-0p10.json,ad584a6bc82608bbda72014ea5c15455c2733c4a950f58215b61d2020c0ec7be
autonomous_driving,gaussian,sigma_0p1,lyapunov,123,success_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-123-sigma-0p10.json,ad584a6bc82608bbda72014ea5c15455c2733c4a950f58215b61d2020c0ec7be
autonomous_driving,gaussian,sigma_0p1,lyapunov,123,violation_step_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-123-sigma-0p10.json,ad584a6bc82608bbda72014ea5c15455c2733c4a950f58215b61d2020c0ec7be
autonomous_driving,gaussian,sigma_0p1,lyapunov,456,constraint_violation_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-456-sigma-0p10.json,0ddb464cad7765383b7f0918c1e82be92157c8da5303c9a86d72ae5ee155d8f2
autonomous_driving,gaussian,sigma_0p1,lyapunov,456,critical_violation_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-456-sigma-0p10.json,0ddb464cad7765383b7f0918c1e82be92157c8da5303c9a86d72ae5ee155d8f2
autonomous_driving,gaussian,sigma_0p1,lyapunov,456,episode_length,100.0,,,steps,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-456-sigma-0p10.json,0ddb464cad7765383b7f0918c1e82be92157c8da5303c9a86d72ae5ee155d8f2
autonomous_driving,gaussian,sigma_0p1,lyapunov,456,intervention_rate,0.413,,,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-456-sigma-0p10.json,0ddb464cad7765383b7f0918c1e82be92157c8da5303c9a86d72ae5ee155d8f2
autonomous_driving,gaussian,sigma_0p1,lyapunov,456,mean_correction_l2,0.19734126818180084,,,normalized_action,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-456-sigma-0p10.json,0ddb464cad7765383b7f0918c1e82be92157c8da5303c9a86d72ae5ee155d8f2
autonomous_driving,gaussian,sigma_0p1,lyapunov,456,reward,3.7561863561545965,4.2810686987899205,-0.524882342635324,reward,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-456-sigma-0p10.json,0ddb464cad7765383b7f0918c1e82be92157c8da5303c9a86d72ae5ee155d8f2
autonomous_driving,gaussian,sigma_0p1,lyapunov,456,success_rate,1.0,1.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-456-sigma-0p10.json,0ddb464cad7765383b7f0918c1e82be92157c8da5303c9a86d72ae5ee155d8f2
autonomous_driving,gaussian,sigma_0p1,lyapunov,456,violation_step_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-lyapunov-seed-456-sigma-0p10.json,0ddb464cad7765383b7f0918c1e82be92157c8da5303c9a86d72ae5ee155d8f2
autonomous_driving,gaussian,sigma_0p1,none,42,constraint_violation_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-42-sigma-0p10.json,1984cb6187f105c8ed198fad08516f68667bec11470914cd1bcfc4bbab643556
autonomous_driving,gaussian,sigma_0p1,none,42,critical_violation_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-42-sigma-0p10.json,1984cb6187f105c8ed198fad08516f68667bec11470914cd1bcfc4bbab643556
autonomous_driving,gaussian,sigma_0p1,none,42,episode_length,100.0,,,steps,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-42-sigma-0p10.json,1984cb6187f105c8ed198fad08516f68667bec11470914cd1bcfc4bbab643556
autonomous_driving,gaussian,sigma_0p1,none,42,intervention_rate,0.0,,,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-42-sigma-0p10.json,1984cb6187f105c8ed198fad08516f68667bec11470914cd1bcfc4bbab643556
autonomous_driving,gaussian,sigma_0p1,none,42,mean_correction_l2,0.0,,,normalized_action,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-42-sigma-0p10.json,1984cb6187f105c8ed198fad08516f68667bec11470914cd1bcfc4bbab643556
autonomous_driving,gaussian,sigma_0p1,none,42,reward,-11.287350525499194,-11.330714319001789,0.04336379350259456,reward,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-42-sigma-0p10.json,1984cb6187f105c8ed198fad08516f68667bec11470914cd1bcfc4bbab643556
autonomous_driving,gaussian,sigma_0p1,none,42,success_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-42-sigma-0p10.json,1984cb6187f105c8ed198fad08516f68667bec11470914cd1bcfc4bbab643556
autonomous_driving,gaussian,sigma_0p1,none,42,violation_step_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-42-sigma-0p10.json,1984cb6187f105c8ed198fad08516f68667bec11470914cd1bcfc4bbab643556
autonomous_driving,gaussian,sigma_0p1,none,123,constraint_violation_rate,0.6905,0.839,-0.14849999999999997,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-123-sigma-0p10.json,d3f031efc2d8da8ec63754f04c5790aa28ff558ea31641184d6cae2d6518b3ed
autonomous_driving,gaussian,sigma_0p1,none,123,critical_violation_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-123-sigma-0p10.json,d3f031efc2d8da8ec63754f04c5790aa28ff558ea31641184d6cae2d6518b3ed
autonomous_driving,gaussian,sigma_0p1,none,123,episode_length,100.0,,,steps,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-123-sigma-0p10.json,d3f031efc2d8da8ec63754f04c5790aa28ff558ea31641184d6cae2d6518b3ed
autonomous_driving,gaussian,sigma_0p1,none,123,intervention_rate,0.0,,,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-123-sigma-0p10.json,d3f031efc2d8da8ec63754f04c5790aa28ff558ea31641184d6cae2d6518b3ed
autonomous_driving,gaussian,sigma_0p1,none,123,mean_correction_l2,0.0,,,normalized_action,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-123-sigma-0p10.json,d3f031efc2d8da8ec63754f04c5790aa28ff558ea31641184d6cae2d6518b3ed
autonomous_driving,gaussian,sigma_0p1,none,123,reward,-8.731277076462316,-8.72040274432206,-0.010874332140256016,reward,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-123-sigma-0p10.json,d3f031efc2d8da8ec63754f04c5790aa28ff558ea31641184d6cae2d6518b3ed
autonomous_driving,gaussian,sigma_0p1,none,123,success_rate,0.0,0.0,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-123-sigma-0p10.json,d3f031efc2d8da8ec63754f04c5790aa28ff558ea31641184d6cae2d6518b3ed
autonomous_driving,gaussian,sigma_0p1,none,123,violation_step_rate,0.6905,0.839,-0.14849999999999997,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-123-sigma-0p10.json,d3f031efc2d8da8ec63754f04c5790aa28ff558ea31641184d6cae2d6518b3ed
autonomous_driving,gaussian,sigma_0p1,none,456,constraint_violation_rate,0.48864926220204313,0.48920454545454545,-0.0005552832525023144,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-456-sigma-0p10.json,1c11ffc4715150cf8d19172c8875ab5642644a6cf239f215d9b57d817b8ccc5b
autonomous_driving,gaussian,sigma_0p1,none,456,critical_violation_rate,0.05959137343927355,0.05965909090909091,-6.771746981736049e-05,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-456-sigma-0p10.json,1c11ffc4715150cf8d19172c8875ab5642644a6cf239f215d9b57d817b8ccc5b
autonomous_driving,gaussian,sigma_0p1,none,456,episode_length,88.1,,,steps,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-456-sigma-0p10.json,1c11ffc4715150cf8d19172c8875ab5642644a6cf239f215d9b57d817b8ccc5b
autonomous_driving,gaussian,sigma_0p1,none,456,intervention_rate,0.0,,,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-456-sigma-0p10.json,1c11ffc4715150cf8d19172c8875ab5642644a6cf239f215d9b57d817b8ccc5b
autonomous_driving,gaussian,sigma_0p1,none,456,mean_correction_l2,0.0,,,normalized_action,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-456-sigma-0p10.json,1c11ffc4715150cf8d19172c8875ab5642644a6cf239f215d9b57d817b8ccc5b
autonomous_driving,gaussian,sigma_0p1,none,456,reward,-7.959714856710419,-7.549571968284115,-0.41014288842630364,reward,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-456-sigma-0p10.json,1c11ffc4715150cf8d19172c8875ab5642644a6cf239f215d9b57d817b8ccc5b
autonomous_driving,gaussian,sigma_0p1,none,456,success_rate,0.15,0.15,0.0,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-456-sigma-0p10.json,1c11ffc4715150cf8d19172c8875ab5642644a6cf239f215d9b57d817b8ccc5b
autonomous_driving,gaussian,sigma_0p1,none,456,violation_step_rate,0.33200908059023837,0.33352272727272725,-0.0015136466824888783,fraction,results/safety/gaussian-robustness/runs/autonomous-driving-none-seed-456-sigma-0p10.json,1c11ffc4715150cf8d19172c8875ab5642644a6cf239f215d9b57d817b8ccc5b
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,42,critical_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-42.json,bda5cdf7b9fe761f29498d28629670dabe402db24952bebb7d9be70694434ad6
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,42,executed_constraint_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-42.json,bda5cdf7b9fe761f29498d28629670dabe402db24952bebb7d9be70694434ad6
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,42,executed_violation_step_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-42.json,bda5cdf7b9fe761f29498d28629670dabe402db24952bebb7d9be70694434ad6
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,42,intervention_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-42.json,bda5cdf7b9fe761f29498d28629670dabe402db24952bebb7d9be70694434ad6
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,42,mean_action_perturbation_l2,0.10000000149011612,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-42.json,bda5cdf7b9fe761f29498d28629670dabe402db24952bebb7d9be70694434ad6
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,42,mean_safety_correction_l2,0.0,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-42.json,bda5cdf7b9fe761f29498d28629670dabe402db24952bebb7d9be70694434ad6
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,42,p95_safety_correction_l2,0.0,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-42.json,bda5cdf7b9fe761f29498d28629670dabe402db24952bebb7d9be70694434ad6
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,42,perturbed_violation_step_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-42.json,bda5cdf7b9fe761f29498d28629670dabe402db24952bebb7d9be70694434ad6
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,42,reward,-11.299330807770902,-11.330714319001789,0.031383511230886896,reward,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-42.json,bda5cdf7b9fe761f29498d28629670dabe402db24952bebb7d9be70694434ad6
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,42,success_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-42.json,bda5cdf7b9fe761f29498d28629670dabe402db24952bebb7d9be70694434ad6
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,123,critical_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-123.json,538d68d13245fbad50925f6b8b9f58301d0b16500a9f213776e26bd64bdffd61
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,123,executed_constraint_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-123.json,538d68d13245fbad50925f6b8b9f58301d0b16500a9f213776e26bd64bdffd61
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,123,executed_violation_step_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-123.json,538d68d13245fbad50925f6b8b9f58301d0b16500a9f213776e26bd64bdffd61
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,123,intervention_rate,0.011,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-123.json,538d68d13245fbad50925f6b8b9f58301d0b16500a9f213776e26bd64bdffd61
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,123,mean_action_perturbation_l2,0.10000000149011612,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-123.json,538d68d13245fbad50925f6b8b9f58301d0b16500a9f213776e26bd64bdffd61
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,123,mean_safety_correction_l2,0.0030804740488529206,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-123.json,538d68d13245fbad50925f6b8b9f58301d0b16500a9f213776e26bd64bdffd61
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,123,p95_safety_correction_l2,0.0,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-123.json,538d68d13245fbad50925f6b8b9f58301d0b16500a9f213776e26bd64bdffd61
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,123,perturbed_violation_step_rate,0.011,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-123.json,538d68d13245fbad50925f6b8b9f58301d0b16500a9f213776e26bd64bdffd61
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,123,recovery_rate,1.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-123.json,538d68d13245fbad50925f6b8b9f58301d0b16500a9f213776e26bd64bdffd61
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,123,reward,-8.63836974869046,-8.588031328756164,-0.05033841993429533,reward,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-123.json,538d68d13245fbad50925f6b8b9f58301d0b16500a9f213776e26bd64bdffd61
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,123,success_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-123.json,538d68d13245fbad50925f6b8b9f58301d0b16500a9f213776e26bd64bdffd61
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,456,critical_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-456.json,41cc9d0af1c6de8c236d8acab16dc0ee00be6dcca463a8a254a0ddd2798b873e
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,456,executed_constraint_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-456.json,41cc9d0af1c6de8c236d8acab16dc0ee00be6dcca463a8a254a0ddd2798b873e
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,456,executed_violation_step_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-456.json,41cc9d0af1c6de8c236d8acab16dc0ee00be6dcca463a8a254a0ddd2798b873e
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,456,intervention_rate,0.395,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-456.json,41cc9d0af1c6de8c236d8acab16dc0ee00be6dcca463a8a254a0ddd2798b873e
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,456,mean_action_perturbation_l2,0.10000000149011612,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-456.json,41cc9d0af1c6de8c236d8acab16dc0ee00be6dcca463a8a254a0ddd2798b873e
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,456,mean_safety_correction_l2,0.14996000799536705,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-456.json,41cc9d0af1c6de8c236d8acab16dc0ee00be6dcca463a8a254a0ddd2798b873e
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,456,p95_safety_correction_l2,0.4073084890842438,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-456.json,41cc9d0af1c6de8c236d8acab16dc0ee00be6dcca463a8a254a0ddd2798b873e
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,456,perturbed_violation_step_rate,0.395,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-456.json,41cc9d0af1c6de8c236d8acab16dc0ee00be6dcca463a8a254a0ddd2798b873e
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,456,recovery_rate,1.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-456.json,41cc9d0af1c6de8c236d8acab16dc0ee00be6dcca463a8a254a0ddd2798b873e
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,456,reward,4.452393083246964,4.2810686987899205,0.17132438445704334,reward,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-456.json,41cc9d0af1c6de8c236d8acab16dc0ee00be6dcca463a8a254a0ddd2798b873e
autonomous_driving,structured_action,acceleration_minus_0p10,clipping,456,success_rate,1.0,1.0,0.0,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-clipping-seed-456.json,41cc9d0af1c6de8c236d8acab16dc0ee00be6dcca463a8a254a0ddd2798b873e
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,42,critical_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-42.json,2311c718bb3295f43c18c87d1c7d5659ce728e225d5c43fe0aebc4f1206599b4
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,42,executed_constraint_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-42.json,2311c718bb3295f43c18c87d1c7d5659ce728e225d5c43fe0aebc4f1206599b4
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,42,executed_violation_step_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-42.json,2311c718bb3295f43c18c87d1c7d5659ce728e225d5c43fe0aebc4f1206599b4
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,42,intervention_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-42.json,2311c718bb3295f43c18c87d1c7d5659ce728e225d5c43fe0aebc4f1206599b4
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,42,mean_action_perturbation_l2,0.10000000149011612,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-42.json,2311c718bb3295f43c18c87d1c7d5659ce728e225d5c43fe0aebc4f1206599b4
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,42,mean_safety_correction_l2,0.0,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-42.json,2311c718bb3295f43c18c87d1c7d5659ce728e225d5c43fe0aebc4f1206599b4
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,42,p95_safety_correction_l2,0.0,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-42.json,2311c718bb3295f43c18c87d1c7d5659ce728e225d5c43fe0aebc4f1206599b4
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,42,perturbed_violation_step_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-42.json,2311c718bb3295f43c18c87d1c7d5659ce728e225d5c43fe0aebc4f1206599b4
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,42,reward,-11.299330807770902,-11.330714319001789,0.031383511230886896,reward,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-42.json,2311c718bb3295f43c18c87d1c7d5659ce728e225d5c43fe0aebc4f1206599b4
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,42,success_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-42.json,2311c718bb3295f43c18c87d1c7d5659ce728e225d5c43fe0aebc4f1206599b4
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,123,critical_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-123.json,fbfb393e6e000e08aa3ea505ac3640bbd2e48922986cceb43401276c6e1ec37f
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,123,executed_constraint_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-123.json,fbfb393e6e000e08aa3ea505ac3640bbd2e48922986cceb43401276c6e1ec37f
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,123,executed_violation_step_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-123.json,fbfb393e6e000e08aa3ea505ac3640bbd2e48922986cceb43401276c6e1ec37f
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,123,intervention_rate,0.011,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-123.json,fbfb393e6e000e08aa3ea505ac3640bbd2e48922986cceb43401276c6e1ec37f
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,123,mean_action_perturbation_l2,0.10000000149011612,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-123.json,fbfb393e6e000e08aa3ea505ac3640bbd2e48922986cceb43401276c6e1ec37f
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,123,mean_safety_correction_l2,0.0030804740488529206,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-123.json,fbfb393e6e000e08aa3ea505ac3640bbd2e48922986cceb43401276c6e1ec37f
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,123,p95_safety_correction_l2,0.0,,,normalized_action,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-123.json,fbfb393e6e000e08aa3ea505ac3640bbd2e48922986cceb43401276c6e1ec37f
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,123,perturbed_violation_step_rate,0.011,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-123.json,fbfb393e6e000e08aa3ea505ac3640bbd2e48922986cceb43401276c6e1ec37f
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,123,recovery_rate,1.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-123.json,fbfb393e6e000e08aa3ea505ac3640bbd2e48922986cceb43401276c6e1ec37f
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,123,reward,-8.63836974869046,-8.588031328756164,-0.05033841993429533,reward,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-123.json,fbfb393e6e000e08aa3ea505ac3640bbd2e48922986cceb43401276c6e1ec37f
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,123,success_rate,0.0,0.0,0.0,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-123.json,fbfb393e6e000e08aa3ea505ac3640bbd2e48922986cceb43401276c6e1ec37f
autonomous_driving,structured_action,acceleration_minus_0p10,lyapunov,456,critical_violation_rate,0.0,,,fraction,results/safety/action-robustness/runs/autonomous-driving-acceleration-minus-0p10-lyapunov-seed-456.json,4661cad9f76eec3b21cbe0ea22652d3ab01fc93ea7196067e5bdc11b15923365
