domain,method,perturbation_family,perturbation_name,principal_seed,violation_step_rate,critical_violation_step_rate,constraint_violation_rate,reward,success_rate,intervention_rate,mean_correction_l2,violation_delta_from_clean,critical_delta_from_clean,constraint_delta_from_clean,reward_delta_from_clean,success_delta_from_clean,strict_lyapunov_decrease_rate,lyapunov_nonincrease_rate,steps_object_grasped
robotics,lyapunov,object_position,object_y_plus_0p05,42,0.0,0.0,0.0,0.7425358801026718,0.0,0.0245,0.01285808402299881,0.0,0.0,0.0,0.04760290965623637,0.0,0.0,1.0,0
robotics,lyapunov,object_position,object_y_plus_0p05,456,0.0,0.0,0.0,0.6286766986755005,0.0,0.0,0.0,0.0,0.0,0.0,-0.00810369794186383,0.0,0.0,1.0,0
robotics,none,object_position,object_y_plus_0p05,123,0.0095,0.0085,0.0095,0.6420400099561839,0.0,0.0,0.0,0.0009999999999999992,0.0,0.0009999999999999992,-0.01745451909743667,0.0,0.0,0.0,0
robotics,none,object_position,object_y_plus_0p05,42,0.0245,0.0245,0.0245,0.6200358801026719,0.0,0.0,0.0,-0.010999999999999996,0.006000000000000002,-0.027499999999999997,0.017772990921394838,0.0,0.0,0.0,0
robotics,none,object_position,object_y_plus_0p05,456,0.0,0.0,0.0,0.6286766986755005,0.0,0.0,0.0,0.0,0.0,0.0,-0.00810369794186383,0.0,0.0,0.0,0
robotics,clipping,robot_position,robot_x_minus_0p05,123,0.0,0.0,0.0,0.6461900736663063,0.0,0.0085,0.004431386291980743,0.0,0.0,0.0,-0.05580445538731427,0.0,0.0,0.0,0
robotics,clipping,robot_position,robot_x_minus_0p05,42,0.0,0.0,0.0,0.6930163485200249,0.0,0.0165,0.00859445881843567,0.0,0.0,0.0,-0.0019085612565791221,0.0,0.0,0.0,0
robotics,clipping,robot_position,robot_x_minus_0p05,456,0.0,0.0,0.0,0.569398776066182,0.0,0.0,0.0,0.0,0.0,0.0,-0.06738162055118224,0.0,0.0,0.0,0
robotics,lyapunov,robot_position,robot_x_minus_0p05,123,0.0,0.0,0.0,0.6461900736663063,0.0,0.0085,0.004431386291980743,0.0,0.0,0.0,-0.05580445538731427,0.0,0.0,1.0,0
robotics,lyapunov,robot_position,robot_x_minus_0p05,42,0.0,0.0,0.0,0.6930163485200249,0.0,0.0165,0.00859445881843567,0.0,0.0,0.0,-0.001916621926410511,0.0,0.0,1.0,0
robotics,lyapunov,robot_position,robot_x_minus_0p05,456,0.0,0.0,0.0,0.569398776066182,0.0,0.0,0.0,0.0,0.0,0.0,-0.06738162055118224,0.0,0.0,1.0,0
robotics,none,robot_position,robot_x_minus_0p05,123,0.0085,0.0085,0.0085,0.6036900736663062,0.0,0.0,0.0,0.0,0.0,0.0,-0.05580445538731438,0.0,0.0,0.0,0
robotics,none,robot_position,robot_x_minus_0p05,42,0.0165,0.0165,0.0165,0.6105163485200248,0.0,0.0,0.0,-0.018999999999999996,-0.0019999999999999983,-0.0355,0.00825345933874777,0.0,0.0,0.0,0
robotics,none,robot_position,robot_x_minus_0p05,456,0.0,0.0,0.0,0.569398776066182,0.0,0.0,0.0,0.0,0.0,0.0,-0.06738162055118224,0.0,0.0,0.0,0
robotics,clipping,robot_position,robot_x_plus_0p05,123,0.0,0.0,0.0,0.701288151733883,0.0,0.008,0.004173558652400971,0.0,0.0,0.0,-0.00070637731973755,0.0,0.0,0.0,0
robotics,clipping,robot_position,robot_x_plus_0p05,42,0.0,0.0,0.0,0.6552138713158222,0.0,0.094,0.013328458562493303,0.0,0.0,0.0,-0.03971103846078183,0.0,0.0,0.0,0
robotics,clipping,robot_position,robot_x_plus_0p05,456,0.0,0.0,0.0,0.6691337475135429,0.0,0.0,0.0,0.0,0.0,0.0,0.032353350896178634,0.0,0.0,0.0,0
robotics,lyapunov,robot_position,robot_x_plus_0p05,123,0.0,0.0,0.0,0.701288151733883,0.0,0.008,0.004173558652400971,0.0,0.0,0.0,-0.00070637731973755,0.0,0.0,1.0,0
robotics,lyapunov,robot_position,robot_x_plus_0p05,42,0.0,0.0,0.0,0.6555220758867681,0.0,0.0935,0.013472248047590256,0.0,0.0,0.0,-0.03941089455966729,0.0,0.0,1.0,0
robotics,lyapunov,robot_position,robot_x_plus_0p05,456,0.0,0.0,0.0,0.6691337475135429,0.0,0.0,0.0,0.0,0.0,0.0,0.032353350896178634,0.0,0.0,1.0,0
robotics,none,robot_position,robot_x_plus_0p05,123,0.008,0.008,0.008,0.661288151733883,0.0,0.0,0.0,-0.0005000000000000004,-0.0005000000000000004,-0.0005000000000000004,0.0017936226802623967,0.0,0.0,0.0,0
robotics,none,robot_position,robot_x_plus_0p05,42,0.094,0.021,0.129,0.5446047982715216,0.0,0.0,0.0,0.0585,0.0025000000000000022,0.07700000000000001,-0.05765809090975538,0.0,0.0,0.0,0
robotics,none,robot_position,robot_x_plus_0p05,456,0.0,0.0,0.0,0.6691337475135429,0.0,0.0,0.0,0.0,0.0,0.0,0.032353350896178634,0.0,0.0,0.0,0
robotics,clipping,robot_position,robot_y_minus_0p05,123,0.0,0.0,0.0,0.6878560217427656,0.0,0.0085,0.004440263152122498,0.0,0.0,0.0,-0.014138507310854975,0.0,0.0,0.0,0
robotics,clipping,robot_position,robot_y_minus_0p05,42,0.0,0.0,0.0,0.7421031684740094,0.0,0.036,0.00970946398377418,0.0,0.0,0.0,0.04717825869740533,0.0,0.0,0.0,0
robotics,clipping,robot_position,robot_y_minus_0p05,456,0.0,0.0,0.0,0.6308595157358675,0.0,0.0,0.0,0.0,0.0,0.0,-0.005920880881496782,0.0,0.0,0.0,0
robotics,lyapunov,robot_position,robot_y_minus_0p05,123,0.0,0.0,0.0,0.6878560217427656,0.0,0.0085,0.004440263152122498,0.0,0.0,0.0,-0.014138507310854975,0.0,0.0,1.0,0
robotics,lyapunov,robot_position,robot_y_minus_0p05,42,0.0,0.0,0.0,0.7421035740288591,0.0,0.0355,0.009709867089986801,0.0,0.0,0.0,0.04717060358242364,0.0,0.0,1.0,0
robotics,lyapunov,robot_position,robot_y_minus_0p05,456,0.0,0.0,0.0,0.6308595157358675,0.0,0.0,0.0,0.0,0.0,0.0,-0.005920880881496782,0.0,0.0,1.0,0
robotics,none,robot_position,robot_y_minus_0p05,123,0.0085,0.0085,0.0085,0.6453560217427656,0.0,0.0,0.0,0.0,0.0,0.0,-0.014138507310854975,0.0,0.0,0.0,0
robotics,none,robot_position,robot_y_minus_0p05,42,0.036,0.0185,0.053,0.6494534598768538,0.0,0.0,0.0,0.0005000000000000004,0.0,0.0010000000000000009,0.04719057069557675,0.0,0.0,0.0,0
robotics,none,robot_position,robot_y_minus_0p05,456,0.0,0.0,0.0,0.6308595157358675,0.0,0.0,0.0,0.0,0.0,0.0,-0.005920880881496782,0.0,0.0,0.0,0
robotics,clipping,robot_position,robot_y_plus_0p05,123,0.0,0.0,0.0,0.6735543929560401,0.0,0.008,0.0041653324365615845,0.0,0.0,0.0,-0.02844013609758045,0.0,0.0,0.0,0
robotics,clipping,robot_position,robot_y_plus_0p05,42,0.0,0.0,0.0,0.6208638156352443,0.0,0.035,0.009437487497925752,0.0,0.0,0.0,-0.07406109414135975,0.0,0.0,0.0,0
robotics,clipping,robot_position,robot_y_plus_0p05,456,0.0,0.0,0.0,0.6224593464909011,0.0,0.0,0.0,0.0,0.0,0.0,-0.01432105012646323,0.0,0.0,0.0,0
robotics,lyapunov,robot_position,robot_y_plus_0p05,123,0.0,0.0,0.0,0.6735543929560401,0.0,0.008,0.0041653324365615845,0.0,0.0,0.0,-0.02844013609758045,0.0,0.0,1.0,0
robotics,lyapunov,robot_position,robot_y_plus_0p05,42,0.0,0.0,0.0,0.6208810544252954,0.0,0.035,0.00944213330745697,0.0,0.0,0.0,-0.07405191602114003,0.0,0.0,1.0,0
robotics,lyapunov,robot_position,robot_y_plus_0p05,456,0.0,0.0,0.0,0.6224593464909011,0.0,0.0,0.0,0.0,0.0,0.0,-0.01432105012646323,0.0,0.0,1.0,0
robotics,none,robot_position,robot_y_plus_0p05,123,0.008,0.008,0.008,0.6335543929560401,0.0,0.0,0.0,-0.0005000000000000004,-0.0005000000000000004,-0.0005000000000000004,-0.025940136097580502,0.0,0.0,0.0,0
robotics,none,robot_position,robot_y_plus_0p05,42,0.035,0.018,0.0515,0.5307024480011843,0.0,0.0,0.0,-0.0004999999999999935,-0.0005000000000000004,-0.0005000000000000004,-0.07156044118009275,0.0,0.0,0.0,0
robotics,none,robot_position,robot_y_plus_0p05,456,0.0,0.0,0.0,0.6224593464909011,0.0,0.0,0.0,0.0,0.0,0.0,-0.01432105012646323,0.0,0.0,0.0,0
robotics,clipping,target_position,target_x_minus_0p05,123,0.0,0.0,0.0,0.7019842300103364,0.0,0.009,0.004711173295974732,0.0,0.0,0.0,-1.0299043284200948e-05,0.0,0.0,0.0,0
robotics,clipping,target_position,target_x_minus_0p05,42,0.0,0.0,0.0,0.6969287729162871,0.0,0.041,0.009868903517723076,0.0,0.0,0.0,0.0020038631396830375,0.0,0.0,0.0,0
robotics,clipping,target_position,target_x_minus_0p05,456,0.0,0.0,0.0,0.6345694317782957,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022109648390685743,0.0,0.0,0.0,0
robotics,lyapunov,target_position,target_x_minus_0p05,123,0.0,0.0,0.0,0.7019842300103364,0.0,0.009,0.004711173295974732,0.0,0.0,0.0,-1.0299043284200948e-05,0.0,0.0,1.0,0
robotics,lyapunov,target_position,target_x_minus_0p05,42,0.0,0.0,0.0,0.6969481750041762,0.0,0.041,0.00987543660402298,0.0,0.0,0.0,0.002015204557740735,0.0,0.0,1.0,0
robotics,lyapunov,target_position,target_x_minus_0p05,456,0.0,0.0,0.0,0.6345694317782957,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022109648390685743,0.0,0.0,1.0,0
robotics,none,target_position,target_x_minus_0p05,123,0.009,0.009,0.009,0.6569842300103363,0.0,0.0,0.0,0.0004999999999999987,0.0004999999999999987,0.0004999999999999987,-0.0025102990432842587,0.0,0.0,0.0,0
robotics,none,target_position,target_x_minus_0p05,42,0.041,0.0185,0.063,0.6037279827030467,0.0,0.0,0.0,0.005500000000000005,0.0,0.011000000000000003,0.0014650935217697114,0.0,0.0,0.0,0
robotics,none,target_position,target_x_minus_0p05,456,0.0,0.0,0.0,0.6345694317782957,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022109648390685743,0.0,0.0,0.0,0
robotics,clipping,target_position,target_x_plus_0p05,123,0.0,0.0,0.0,0.7019679857839263,0.0,0.0075,0.0038965511918067934,0.0,0.0,0.0,-2.654326969431242e-05,0.0,0.0,0.0,0
robotics,clipping,target_position,target_x_plus_0p05,42,0.0,0.0,0.0,0.6929752059656438,0.0,0.018,0.009409503877162934,0.0,0.0,0.0,-0.0019497038109602682,0.0,0.0,0.0,0
robotics,clipping,target_position,target_x_plus_0p05,456,0.0,0.0,0.0,0.6389015679071375,0.0,0.0,0.0,0.0,0.0,0.0,0.0021211712897731827,0.0,0.0,0.0,0
robotics,lyapunov,target_position,target_x_plus_0p05,123,0.0,0.0,0.0,0.7019679857839263,0.0,0.0075,0.0038965511918067934,0.0,0.0,0.0,-2.654326969431242e-05,0.0,0.0,1.0,0
robotics,lyapunov,target_position,target_x_plus_0p05,42,0.0,0.0,0.0,0.6929752059656438,0.0,0.018,0.009409503877162934,0.0,0.0,0.0,-0.001957764480791657,0.0,0.0,1.0,0
robotics,lyapunov,target_position,target_x_plus_0p05,456,0.0,0.0,0.0,0.6389015679071375,0.0,0.0,0.0,0.0,0.0,0.0,0.0021211712897731827,0.0,0.0,1.0,0
robotics,none,target_position,target_x_plus_0p05,123,0.0075,0.0075,0.0075,0.6644679857839262,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.004973456730305581,0.0,0.0,0.0,0
robotics,none,target_position,target_x_plus_0p05,42,0.018,0.018,0.018,0.6029752059656437,0.0,0.0,0.0,-0.017499999999999998,-0.0005000000000000004,-0.034,0.0007123167843666733,0.0,0.0,0.0,0
robotics,none,target_position,target_x_plus_0p05,456,0.0,0.0,0.0,0.6389015679071375,0.0,0.0,0.0,0.0,0.0,0.0,0.0021211712897731827,0.0,0.0,0.0,0
robotics,clipping,target_position,target_y_minus_0p05,123,0.0,0.0,0.0,0.6955611594799902,0.0,0.009,0.0047220087647438045,0.0,0.0,0.0,-0.0064333695736303875,0.0,0.0,0.0,0
robotics,clipping,target_position,target_y_minus_0p05,42,0.0,0.0,0.0,0.6883779837229452,0.0,0.018,0.00939442253112793,0.0,0.0,0.0,-0.006546926053658808,0.0,0.0,0.0,0
robotics,clipping,target_position,target_y_minus_0p05,456,0.0,0.0,0.0,0.6342278852862551,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025525113311092307,0.0,0.0,0.0,0
robotics,lyapunov,target_position,target_y_minus_0p05,123,0.0,0.0,0.0,0.6955611594799902,0.0,0.009,0.0047220087647438045,0.0,0.0,0.0,-0.0064333695736303875,0.0,0.0,1.0,0
robotics,lyapunov,target_position,target_y_minus_0p05,42,0.0,0.0,0.0,0.6883779837229452,0.0,0.018,0.00939442253112793,0.0,0.0,0.0,-0.006554986723490197,0.0,0.0,1.0,0
robotics,lyapunov,target_position,target_y_minus_0p05,456,0.0,0.0,0.0,0.6342278852862551,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025525113311092307,0.0,0.0,1.0,0
robotics,none,target_position,target_y_minus_0p05,123,0.009,0.009,0.009,0.6505611594799903,0.0,0.0,0.0,0.0004999999999999987,0.0004999999999999987,0.0004999999999999987,-0.008933369573630334,0.0,0.0,0.0,0
robotics,none,target_position,target_y_minus_0p05,42,0.018,0.018,0.018,0.5983779837229453,0.0,0.0,0.0,-0.017499999999999998,-0.0005000000000000004,-0.034,-0.0038849054583317555,0.0,0.0,0.0,0
robotics,none,target_position,target_y_minus_0p05,456,0.0,0.0,0.0,0.6342278852862551,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025525113311092307,0.0,0.0,0.0,0
robotics,clipping,target_position,target_y_plus_0p05,123,0.0,0.0,0.0,0.7067346557883404,0.0,0.0075,0.003887496531009674,0.0,0.0,0.0,0.004740126734719796,0.0,0.0,0.0,0
robotics,clipping,target_position,target_y_plus_0p05,42,0.0,0.0,0.0,0.7008359660591811,0.0,0.0395,0.009802529081702227,0.0,0.0,0.0,0.005911056282577043,0.0,0.0,0.0,0
robotics,clipping,target_position,target_y_plus_0p05,456,0.0,0.0,0.0,0.6393275772861875,0.0,0.0,0.0,0.0,0.0,0.0,0.0025471806688232013,0.0,0.0,0.0,0
robotics,lyapunov,target_position,target_y_plus_0p05,123,0.0,0.0,0.0,0.7067346557883404,0.0,0.0075,0.003887496531009674,0.0,0.0,0.0,0.004740126734719796,0.0,0.0,1.0,0
robotics,lyapunov,target_position,target_y_plus_0p05,42,0.0,0.0,0.0,0.7008683809143849,0.0,0.0395,0.009812900602817535,0.0,0.0,0.0,0.005935410467949431,0.0,0.0,1.0,0
robotics,lyapunov,target_position,target_y_plus_0p05,456,0.0,0.0,0.0,0.6393275772861875,0.0,0.0,0.0,0.0,0.0,0.0,0.0025471806688232013,0.0,0.0,1.0,0
robotics,none,target_position,target_y_plus_0p05,123,0.0075,0.0075,0.0075,0.6692346557883404,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0097401267347198,0.0,0.0,0.0,0
robotics,none,target_position,target_y_plus_0p05,42,0.0395,0.0185,0.06,0.6078912287543344,0.0,0.0,0.0,0.0040000000000000036,0.0,0.008,0.005628339573057417,0.0,0.0,0.0,0
robotics,none,target_position,target_y_plus_0p05,456,0.0,0.0,0.0,0.6393275772861875,0.0,0.0,0.0,0.0,0.0,0.0,0.0025471806688232013,0.0,0.0,0.0,0
