domain,method,perturbation_family,perturbation_name,principal_seed,perturbed_violation_step_rate,executed_violation_step_rate,executed_constraint_violation_rate,critical_violation_step_rate,mean_reward,success_rate,intervention_rate,mean_safety_correction_l2,p95_safety_correction_l2,recovery_rate,within_filter_violation_reduction,executed_violation_delta_from_clean,reward_delta_from_clean,success_delta_from_clean,selected_lower_than_perturbed_rate,strict_lyapunov_decrease_rate,lyapunov_nonincrease_rate,environment_interface_adjustment_rate,proposed_to_perturbed_gripper_semantic_change_rate,perturbed_to_executed_gripper_semantic_change_rate,unsafe_perturbed_steps,recovered_unsafe_steps,unresolved_unsafe_steps,steps_object_grasped,interventions_while_grasped,perturbed_unsafe_steps_while_grasped
autonomous_driving,none,steering,steering_minus_0p25,123,0.043,0.043,0.043,0.0,-45.28317413456205,0.0,0.0,0.0,0.0,0.0,0.0,-0.7959999999999999,-36.562771390239995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,0,86,0,0,0
autonomous_driving,none,steering,steering_minus_0p25,42,0.6006441223832528,0.6006441223832528,0.6006441223832528,0.509393451422437,-104.97640301703656,0.0,0.0,0.0,0.0,0.0,0.0,0.6006441223832528,-93.64568869803477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119,0,1119,0,0,0
autonomous_driving,none,steering,steering_minus_0p25,456,0.46317606444188725,0.46317606444188725,0.6576524741081703,0.05868814729574223,-24.289223877455093,0.15,0.0,0.0,0.0,0.0,0.0,0.12965333716916,-16.739651909170977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805,0,805,0,0,0
autonomous_driving,clipping,steering,steering_plus_0p10,123,0.989,0.0,0.0,0.0,-11.411104961400405,0.0,0.989,0.33423421102762224,0.38392603397369385,1.0,1.0,0.0,-2.82307363264424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978,1978,0,0,0,0
autonomous_driving,clipping,steering,steering_plus_0p10,42,0.2175,0.1685,0.1685,0.0,-48.02609483974228,0.0,0.2175,0.0408474628739059,0.2664642333984375,0.22528735632183908,0.22528735632183902,0.1685,-36.695380520740486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435,98,337,0,0,0
autonomous_driving,clipping,steering,steering_plus_0p10,456,0.377,0.0,0.0,0.0,-6.255442760054581,1.0,0.377,0.14522713148593902,0.41602039337158203,1.0,1.0,0.0,-10.536511458844501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754,754,0,0,0,0
autonomous_driving,lyapunov,steering,steering_plus_0p10,123,0.989,0.0,0.0,0.0,-11.411104961400405,0.0,0.989,0.33423421102762224,0.38392603397369385,1.0,1.0,0.0,-2.82307363264424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1978,1978,0,0,0,0
autonomous_driving,lyapunov,steering,steering_plus_0p10,42,0.1265,0.025,0.025,0.0,-46.625887009179635,0.0,0.145,0.05237053824216127,0.25713562965393066,0.9090909090909091,0.8023715415019763,0.025,-35.29517269017785,0.0,0.0325,0.0,1.0,0.0,0.0,0.0,253,230,23,0,0,0
autonomous_driving,lyapunov,steering,steering_plus_0p10,456,0.377,0.0,0.0,0.0,-6.255442760054581,1.0,0.377,0.14522713148593902,0.41602039337158203,1.0,1.0,0.0,-10.536511458844501,0.0,0.0,0.0,1.0,0.0,0.0,0.0,754,754,0,0,0,0
autonomous_driving,none,steering,steering_plus_0p10,123,0.9895,0.9895,0.9895,0.0,-11.588526509090341,0.0,0.0,0.0,0.0,0.0,0.0,0.15050000000000008,-2.8681237647682813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,0,1979,0,0,0
autonomous_driving,none,steering,steering_plus_0p10,42,0.2175,0.2175,0.3245,0.0255,-49.41829154761327,0.0,0.0,0.0,0.0,0.0,0.0,0.2175,-38.08757722861148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435,0,435,0,0,0
autonomous_driving,none,steering,steering_plus_0p10,456,0.2988182329769274,0.2988182329769274,0.38829487900956666,0.06077658975801913,-15.954522963334085,0.2,0.0,0.0,0.0,0.0,0.0,-0.03470449429579986,-8.404950995049969,0.05000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,531,0,531,0,0,0
autonomous_driving,clipping,steering,steering_plus_0p25,123,0.995,0.0,0.0,0.0,-33.29267983020656,0.0,0.995,0.412176278591156,0.4637869596481323,1.0,1.0,0.0,-24.704648501450393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990,1990,0,0,0,0
autonomous_driving,clipping,steering,steering_plus_0p25,42,0.6295,0.6245,0.6245,0.4975,-81.17341777753434,0.0,0.6295,0.20270411631464957,0.36143752932548523,0.007942811755361398,0.00794281175536123,0.6245,-69.84270345853255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259,10,1249,0,0,0
autonomous_driving,clipping,steering,steering_plus_0p25,456,0.23,0.1955,0.2525,0.0,-23.806918041355882,1.0,0.143,0.036535622477531435,0.2568150460720062,0.15,0.15,0.1955,-28.0879867401458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460,69,391,0,0,0
autonomous_driving,lyapunov,steering,steering_plus_0p25,123,0.995,0.0,0.0,0.0,-33.29267983020656,0.0,0.995,0.412176278591156,0.4637869596481323,1.0,1.0,0.0,-24.704648501450393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1990,1990,0,0,0,0
autonomous_driving,lyapunov,steering,steering_plus_0p25,42,0.3795,0.1455,0.161,0.0,-64.98722635930233,0.0,0.4765,0.23862313243746758,1.0596873760223389,0.7654808959156785,0.616600790513834,0.1455,-53.65651204030054,0.0,0.2575,0.0155,0.9845,0.0,0.0,0.0,759,581,178,0,0,0
autonomous_driving,lyapunov,steering,steering_plus_0p25,456,0.1905,0.156,0.156,0.0,-23.923133468067157,1.0,0.1985,0.07238037668168545,0.2895021438598633,0.18110236220472442,0.18110236220472442,0.156,-28.204202166857076,0.0,0.0695,0.0,0.9745,0.0,0.0,0.0,381,69,312,0,0,0
autonomous_driving,none,steering,steering_plus_0p25,123,0.995,0.995,0.995,0.0,-33.54676401100789,0.0,0.0,0.0,0.0,0.0,0.0,0.15600000000000003,-24.82636126668583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990,0,1990,0,0,0
autonomous_driving,none,steering,steering_plus_0p25,42,0.5741379310344827,0.5741379310344827,1.0741379310344827,0.47701149425287354,-97.84519124796708,0.0,0.0,0.0,0.0,0.0,0.0,0.5741379310344827,-86.5144769289653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999,0,999,0,0,0
autonomous_driving,none,steering,steering_plus_0p25,456,0.16775956284153004,0.16775956284153004,0.26994535519125684,0.06830601092896176,-30.02380216882879,0.35,0.0,0.0,0.0,0.0,0.0,-0.1657631644311972,-22.474230200544675,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,307,0,307,0,0,0
robotics,clipping,delta_x,delta_x_minus_0p10,123,0.0085,0.0,0.0,0.0,0.694277072763809,0.0,0.011,0.004463987290859222,0.0,1.0,1.0,0.0,-0.007717456289811575,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,17,17,0,0,0,0
robotics,clipping,delta_x,delta_x_minus_0p10,42,0.0945,0.0,0.0,0.0,0.6313411908377158,0.0,0.0945,0.013939563229680062,0.07755402475595474,1.0,1.0,0.0,-0.06358371893888826,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,189,189,0,0,0,0
robotics,clipping,delta_x,delta_x_minus_0p10,456,0.0,0.0,0.0,0.0,0.6642721216045248,0.0,0.0,0.0,0.0,,,0.0,0.02749172498716046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
robotics,lyapunov,delta_x,delta_x_minus_0p10,123,0.0085,0.0,0.0,0.0,0.694277072763809,0.0,0.011,0.004463987290859222,0.0,1.0,1.0,0.0,-0.007717456289811575,0.0,0.0,0.0,1.0,0.0,0.0,0.0085,17,17,0,0,0,0
robotics,lyapunov,delta_x,delta_x_minus_0p10,42,0.094,0.0,0.0,0.0,0.6316913768283038,0.0,0.094,0.01414490994438529,0.09392175823450089,1.0,1.0,0.0,-0.06324159361813164,0.0,0.0775,0.0,1.0,0.0,0.0,0.0165,188,188,0,0,0,0
robotics,lyapunov,delta_x,delta_x_minus_0p10,456,0.0,0.0,0.0,0.0,0.6642721216045248,0.0,0.0,0.0,0.0,,,0.0,0.02749172498716046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
robotics,none,delta_x,delta_x_minus_0p10,123,0.0085,0.0085,0.0085,0.0085,0.6517770727638091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007717456289811464,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,17,0,17,0,0,0
robotics,none,delta_x,delta_x_minus_0p10,42,0.0945,0.0945,0.135,0.0165,0.5376479725746355,0.0,0.0,0.0,0.0,0.0,0.0,0.059000000000000004,-0.06461491660664154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,0,189,0,0,0
robotics,none,delta_x,delta_x_minus_0p10,456,0.0,0.0,0.0,0.0,0.6642721216045248,0.0,0.0,0.0,0.0,,,0.0,0.02749172498716046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
robotics,clipping,delta_x,delta_x_minus_0p25,123,0.009,0.0,0.0,0.0,0.5742034230304643,0.0,0.0215,0.005907479882240296,0.0,1.0,1.0,0.0,-0.12779110602315624,0.0,0.0,0.0,0.0,0.0,0.0,0.009,18,18,0,0,0,0
robotics,clipping,delta_x,delta_x_minus_0p25,42,0.216,0.0,0.0,0.0,0.46268806302502474,0.0,0.22,0.0335498818308115,0.25002551078796387,1.0,1.0,0.0,-0.2322368467515793,0.0,0.0,0.0,0.0,0.0,0.0,0.014,432,432,0,0,0,0
robotics,clipping,delta_x,delta_x_minus_0p25,456,0.036,0.0,0.0,0.0,0.5337143378343666,0.0,0.045,0.0016236737966537475,0.0,1.0,1.0,0.0,-0.10306605878299768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,72,0,0,0,0
robotics,lyapunov,delta_x,delta_x_minus_0p25,123,0.009,0.0,0.0,0.0,0.5742034230304643,0.0,0.0215,0.005907479882240296,0.0,1.0,1.0,0.0,-0.12779110602315624,0.0,0.0,0.0,1.0,0.0,0.0,0.009,18,18,0,0,0,0
robotics,lyapunov,delta_x,delta_x_minus_0p25,42,0.2145,0.0,0.0,0.0,0.46545460014359147,0.0,0.2185,0.03520945855975151,0.26916182041168213,1.0,1.0,0.0,-0.22947837030284396,0.0,0.2005,0.0,1.0,0.0,0.0,0.014,429,429,0,0,0,0
robotics,lyapunov,delta_x,delta_x_minus_0p25,456,0.0355,0.0,0.0,0.0,0.5337238469516931,0.0,0.0445,0.0016334994435310364,0.0,1.0,1.0,0.0,-0.10305654966567124,0.0,0.0355,0.0,1.0,0.0,0.0,0.0,71,71,0,0,0,0
robotics,none,delta_x,delta_x_minus_0p25,123,0.009,0.009,0.009,0.009,0.5292034230304643,0.0,0.0,0.0,0.0,0.0,0.0,0.0004999999999999987,-0.1302911060231563,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,18,0,18,0,0,0
robotics,none,delta_x,delta_x_minus_0p25,42,0.2185,0.2185,0.38,0.092,0.3575673052782334,0.0,0.0,0.0,0.0,0.0,0.0,0.183,-0.24469558390304363,0.0,0.0,0.0,0.0,0.0095,0.0,0.0,437,0,437,0,0,0
robotics,none,delta_x,delta_x_minus_0p25,456,0.036,0.036,0.043,0.0,0.5323930093057371,0.0,0.0,0.0,0.0,0.0,0.0,0.036,-0.10438738731162722,0.0,0.0,0.0,0.0,0.009,0.0,0.0,72,0,72,0,0,0
robotics,clipping,delta_x,delta_x_plus_0p10,123,0.008,0.0,0.0,0.0,0.6267573260142159,0.0,0.012,0.004369595885276794,0.0,1.0,1.0,0.0,-0.07523720303940473,0.0,0.0,0.0,0.0,0.0,0.0,0.008,16,16,0,0,0,0
robotics,clipping,delta_x,delta_x_plus_0p10,42,0.0225,0.0,0.0,0.0,0.6626950404529248,0.0,0.0245,0.011783946990966796,0.0,1.0,1.0,0.0,-0.03222986932367922,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,45,45,0,0,0,0
robotics,clipping,delta_x,delta_x_plus_0p10,456,0.0,0.0,0.0,0.0,0.5418478122589179,0.0,0.0025,8.424639701843262e-05,0.0,,,0.0,-0.09493258435844643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
robotics,lyapunov,delta_x,delta_x_plus_0p10,123,0.008,0.0,0.0,0.0,0.6267573260142159,0.0,0.012,0.004369595885276794,0.0,1.0,1.0,0.0,-0.07523720303940473,0.0,0.0,0.0,1.0,0.0,0.0,0.008,16,16,0,0,0,0
robotics,lyapunov,delta_x,delta_x_plus_0p10,42,0.0225,0.0,0.0,0.0,0.6626950404529248,0.0,0.0245,0.011783946990966796,0.0,1.0,1.0,0.0,-0.032237929993510606,0.0,0.0,0.0,1.0,0.0,0.0,0.0225,45,45,0,0,0,0
robotics,lyapunov,delta_x,delta_x_plus_0p10,456,0.0,0.0,0.0,0.0,0.5418478122589179,0.0,0.0025,8.424639701843262e-05,0.0,,,0.0,-0.09493258435844643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
robotics,none,delta_x,delta_x_plus_0p10,123,0.008,0.008,0.008,0.008,0.5867573260142159,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005000000000000004,-0.07273720303940467,0.0,0.0,0.0,0.0,0.004,0.0,0.0,16,0,16,0,0,0
robotics,none,delta_x,delta_x_plus_0p10,42,0.0225,0.0225,0.0225,0.0225,0.5501950404529249,0.0,0.0,0.0,0.0,0.0,0.0,-0.012999999999999998,-0.05206784872835213,0.0,0.0,0.0,0.0,0.002,0.0,0.0,45,0,45,0,0,0
robotics,none,delta_x,delta_x_plus_0p10,456,0.0,0.0,0.0,0.0,0.5418478122589179,0.0,0.0,0.0,0.0,,,0.0,-0.09493258435844643,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0,0,0,0,0,0
robotics,clipping,delta_x,delta_x_plus_0p25,123,0.0765,0.0,0.0,0.0,0.46000350829959175,0.0,0.0865,0.008287945196032525,0.04461425542831421,1.0,1.0,0.0,-0.24199102075402884,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,153,153,0,0,0,0
robotics,clipping,delta_x,delta_x_plus_0p25,42,0.14,0.0,0.0,0.0,0.4843887478720896,0.0,0.145,0.04302423115074634,0.5081067085266113,1.0,1.0,0.0,-0.21053616190451446,0.0,0.0,0.0,0.0,0.0,0.0,0.0675,280,280,0,0,0,0
robotics,clipping,delta_x,delta_x_plus_0p25,456,0.0485,0.0,0.0,0.0,0.3590520736922272,0.0,0.0555,0.0040881804227828975,0.001644730567932129,1.0,1.0,0.0,-0.2777283229251371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,97,0,0,0,0
robotics,lyapunov,delta_x,delta_x_plus_0p25,123,0.0765,0.0,0.0,0.0,0.460292032113697,0.0,0.0865,0.008457566976547242,0.047975778579711914,1.0,1.0,0.0,-0.24170249693992357,0.0,0.069,0.0,1.0,0.0,0.0,0.0075,153,153,0,0,0,0
robotics,lyapunov,delta_x,delta_x_plus_0p25,42,0.14,0.0,0.0,0.0,0.485464646204244,0.0,0.145,0.043620396703481674,0.5081067085266113,1.0,1.0,0.0,-0.20946832424219142,0.0,0.0725,0.0,1.0,0.0,0.0,0.0675,280,280,0,0,0,0
robotics,lyapunov,delta_x,delta_x_plus_0p25,456,0.0475,0.0,0.0,0.0,0.3592829892925067,0.0,0.0545,0.004230258852243423,0.0018124580383300781,1.0,1.0,0.0,-0.2774974073248576,0.0,0.0475,0.0,1.0,0.0,0.0,0.0,95,95,0,0,0,0
robotics,none,delta_x,delta_x_plus_0p25,123,0.0765,0.0765,0.138,0.0075,0.41648626852652687,0.0,0.0,0.0,0.0,0.0,0.0,0.068,-0.24300826052709373,0.0,0.0,0.0,0.0,0.01,0.0,0.0,153,0,153,0,0,0
robotics,none,delta_x,delta_x_plus_0p25,42,0.14,0.14,0.2115,0.027,0.1299375467056276,0.0,0.0,0.0,0.0,0.0,0.0,0.10450000000000001,-0.4723253424756494,0.0,0.0,0.0,0.0,0.005,0.0,0.0,280,0,280,0,0,0
robotics,none,delta_x,delta_x_plus_0p25,456,0.054,0.054,0.0945,0.0,0.35275725008520337,0.0,0.0,0.0,0.0,0.0,0.0,0.054,-0.28402314653216093,0.0,0.0,0.0,0.0,0.007,0.0,0.0,108,0,108,0,0,0
robotics,clipping,delta_y,delta_y_minus_0p10,123,0.0095,0.0,0.0,0.0,0.6616782424250182,0.0,0.0095,0.004952763617038727,0.0,1.0,1.0,0.0,-0.04031628662860243,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,19,19,0,0,0,0
robotics,clipping,delta_y,delta_y_minus_0p10,42,0.047,0.0,0.0,0.0,0.5890541636405048,0.0,0.047,0.01083987444639206,0.0,1.0,1.0,0.0,-0.10587074613609926,0.0,0.0,0.0,0.0,0.0,0.0,0.019,94,94,0,0,0,0
robotics,clipping,delta_y,delta_y_minus_0p10,456,0.0,0.0,0.0,0.0,0.6206536997284322,0.0,0.0,0.0,0.0,,,0.0,-0.01612669688893209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
robotics,lyapunov,delta_y,delta_y_minus_0p10,123,0.0095,0.0,0.0,0.0,0.6616782424250182,0.0,0.0095,0.004952763617038727,0.0,1.0,1.0,0.0,-0.04031628662860243,0.0,0.0,0.0,1.0,0.0,0.0,0.0095,19,19,0,0,0,0
robotics,lyapunov,delta_y,delta_y_minus_0p10,42,0.047,0.0,0.0,0.0,0.5892147511899668,0.0,0.047,0.010906894445419311,0.0,1.0,1.0,0.0,-0.10571821925646863,0.0,0.028,0.0,1.0,0.0,0.0,0.019,94,94,0,0,0,0
robotics,lyapunov,delta_y,delta_y_minus_0p10,456,0.0,0.0,0.0,0.0,0.6206536997284322,0.0,0.0,0.0,0.0,,,0.0,-0.01612669688893209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
robotics,none,delta_y,delta_y_minus_0p10,123,0.0095,0.0095,0.0095,0.0095,0.6141782424250182,0.0,0.0,0.0,0.0,0.0,0.0,0.0009999999999999992,-0.04531628662860243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,19,0,0,0
robotics,none,delta_y,delta_y_minus_0p10,42,0.047,0.047,0.0745,0.019,0.4915327254628831,0.0,0.0,0.0,0.0,0.0,0.0,0.011500000000000003,-0.11073016371839389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0,94,0,0,0
robotics,none,delta_y,delta_y_minus_0p10,456,0.0,0.0,0.0,0.0,0.6206536997284322,0.0,0.0,0.0,0.0,,,0.0,-0.01612669688893209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
robotics,clipping,delta_y,delta_y_minus_0p25,123,0.0125,0.0,0.0,0.0,0.4850693100620757,0.0,0.0155,0.006717450380325317,0.0,1.0,1.0,0.0,-0.21692521899154488,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,25,25,0,0,0,0
robotics,clipping,delta_y,delta_y_minus_0p25,42,0.0935,0.0,0.0,0.0,0.39847982373242585,0.0,0.098,0.014505189791321755,0.07870721817016602,1.0,1.0,0.0,-0.2964450860441782,0.0,0.0,0.0,0.0,0.0,0.0,0.021,187,187,0,0,0,0
robotics,clipping,delta_y,delta_y_minus_0p25,456,0.0,0.0,0.0,0.0,0.519582405434298,0.0,0.004,0.00031445187330245974,0.0,,,0.0,-0.11719799118306629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
robotics,lyapunov,delta_y,delta_y_minus_0p25,123,0.0125,0.0,0.0,0.0,0.4850693100620757,0.0,0.0155,0.006717450380325317,0.0,1.0,1.0,0.0,-0.21692521899154488,0.0,0.0,0.0,1.0,0.0,0.0,0.0125,25,25,0,0,0,0
robotics,lyapunov,delta_y,delta_y_minus_0p25,42,0.093,0.0,0.0,0.0,0.398691862570103,0.0,0.0975,0.014651379346847534,0.08260130882263184,1.0,1.0,0.0,-0.29624110787633245,0.0,0.072,0.0,1.0,0.0,0.0,0.021,186,186,0,0,0,0
robotics,lyapunov,delta_y,delta_y_minus_0p25,456,0.0,0.0,0.0,0.0,0.519582405434298,0.0,0.004,0.00031445187330245974,0.0,,,0.0,-0.11719799118306629,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
robotics,none,delta_y,delta_y_minus_0p25,123,0.0125,0.0125,0.0125,0.0125,0.42256931006207576,0.0,0.0,0.0,0.0,0.0,0.0,0.004,-0.23692521899154484,0.0,0.0,0.0,0.0,0.003,0.0,0.0,25,0,25,0,0,0
robotics,none,delta_y,delta_y_minus_0p25,42,0.0935,0.0935,0.1335,0.021,0.2879037129401829,0.0,0.0,0.0,0.0,0.0,0.0,0.058,-0.3143591762410941,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,187,0,187,0,0,0
robotics,none,delta_y,delta_y_minus_0p25,456,0.0,0.0,0.0,0.0,0.519582405434298,0.0,0.0,0.0,0.0,,,0.0,-0.11719799118306629,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0,0,0,0,0,0
robotics,clipping,delta_y,delta_y_plus_0p10,123,0.0075,0.0,0.0,0.0,0.6631790887492578,0.0,0.01,0.003982888758182526,0.0,1.0,1.0,0.0,-0.03881544030436279,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,15,15,0,0,0,0
robotics,clipping,delta_y,delta_y_plus_0p10,42,0.0175,0.0,0.0,0.0,0.7391701861455499,0.0,0.02,0.009223451107740402,0.0,1.0,1.0,0.0,0.04424527636894582,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,35,35,0,0,0,0
robotics,clipping,delta_y,delta_y_plus_0p10,456,0.036,0.0,0.0,0.0,0.606576177593282,0.0,0.042,0.0008221568763256073,0.0,1.0,1.0,0.0,-0.030204219024082324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,72,0,0,0,0
robotics,lyapunov,delta_y,delta_y_plus_0p10,123,0.0075,0.0,0.0,0.0,0.6631790887492578,0.0,0.01,0.003982888758182526,0.0,1.0,1.0,0.0,-0.03881544030436279,0.0,0.0,0.0,1.0,0.0,0.0,0.0075,15,15,0,0,0,0
robotics,lyapunov,delta_y,delta_y_plus_0p10,42,0.0175,0.0,0.0,0.0,0.7391701861455499,0.0,0.02,0.009223451107740402,0.0,1.0,1.0,0.0,0.04423721569911443,0.0,0.0,0.0,1.0,0.0,0.0,0.0175,35,35,0,0,0,0
robotics,lyapunov,delta_y,delta_y_plus_0p10,456,0.036,0.0,0.0,0.0,0.6065887553553464,0.0,0.042,0.000830024391412735,0.0,1.0,1.0,0.0,-0.0301916412620179,0.0,0.036,0.0,1.0,0.0,0.0,0.0,72,72,0,0,0,0
robotics,none,delta_y,delta_y_plus_0p10,123,0.0075,0.0075,0.0075,0.0075,0.6256790887492578,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010000000000000009,-0.03381544030436279,0.0,0.0,0.0,0.0,0.004,0.0,0.0,15,0,15,0,0,0
robotics,none,delta_y,delta_y_plus_0p10,42,0.0175,0.0175,0.0175,0.0175,0.6516701861455498,0.0,0.0,0.0,0.0,0.0,0.0,-0.017999999999999995,0.04940729696427282,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,35,0,35,0,0,0
robotics,none,delta_y,delta_y_plus_0p10,456,0.036,0.036,0.042,0.0,0.6056398219207447,0.0,0.0,0.0,0.0,0.0,0.0,0.036,-0.031140574696619572,0.0,0.0,0.0,0.0,0.006,0.0,0.0,72,0,72,0,0,0
robotics,clipping,delta_y,delta_y_plus_0p25,123,0.0065,0.0,0.0,0.0,0.5048177820046066,0.0,0.0175,0.00457383269071579,0.0,1.0,1.0,0.0,-0.197176747049014,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,13,13,0,0,0,0
robotics,clipping,delta_y,delta_y_plus_0p25,42,0.016,0.0,0.0,0.0,0.6027123920974624,0.0,0.027,0.00952023160457611,0.0,1.0,1.0,0.0,-0.09221251767914163,0.0,0.0,0.0,0.0,0.0,0.0,0.016,32,32,0,0,0,0
robotics,clipping,delta_y,delta_y_plus_0p25,456,0.0715,0.0,0.0,0.0,0.4271558344097097,0.0,0.091,0.010014730572700501,0.11616313457489014,1.0,1.0,0.0,-0.20962456220765457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,143,0,0,0,0
robotics,lyapunov,delta_y,delta_y_plus_0p25,123,0.0065,0.0,0.0,0.0,0.5048177820046066,0.0,0.0175,0.00457383269071579,0.0,1.0,1.0,0.0,-0.197176747049014,0.0,0.0,0.0,1.0,0.0,0.0,0.0065,13,13,0,0,0,0
robotics,lyapunov,delta_y,delta_y_plus_0p25,42,0.016,0.0,0.0,0.0,0.6027123920974624,0.0,0.027,0.00952023160457611,0.0,1.0,1.0,0.0,-0.09222057834897301,0.0,0.0,0.0,1.0,0.0,0.0,0.016,32,32,0,0,0,0
robotics,lyapunov,delta_y,delta_y_plus_0p25,456,0.071,0.0,0.0,0.0,0.42729273634565107,0.0,0.0905,0.010230856001377105,0.11616313457489014,1.0,1.0,0.0,-0.20948766027171323,0.0,0.071,0.0,1.0,0.0,0.0,0.0,142,142,0,0,0,0
robotics,none,delta_y,delta_y_plus_0p25,123,0.0065,0.0065,0.0065,0.0065,0.4723177820046067,0.0,0.0,0.0,0.0,0.0,0.0,-0.002000000000000001,-0.18717674704901388,0.0,0.0,0.0,0.0,0.015,0.0,0.0,13,0,13,0,0,0
robotics,none,delta_y,delta_y_plus_0p25,42,0.016,0.016,0.016,0.016,0.5227123920974623,0.0,0.0,0.0,0.0,0.0,0.0,-0.019499999999999997,-0.07955049708381468,0.0,0.0,0.0,0.0,0.015,0.0,0.0,32,0,32,0,0,0
robotics,none,delta_y,delta_y_plus_0p25,456,0.0715,0.0715,0.131,0.0365,0.4156294117420721,0.0,0.0,0.0,0.0,0.0,0.0,0.0715,-0.22115098487529222,0.0,0.0,0.0,0.0,0.0195,0.0,0.0,143,0,143,0,0,0
robotics,clipping,gripper,gripper_minus_0p25,123,0.0,0.0,0.0,0.0,0.7019945290536206,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0,0,0,0,0,0
robotics,clipping,gripper,gripper_minus_0p25,42,0.017,0.0,0.0,0.0,0.694924909776604,0.0,0.017,3.6571040749549866e-05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,34,34,0,0,0,0
robotics,clipping,gripper,gripper_minus_0p25,456,0.0,0.0,0.0,0.0,0.6367803966173643,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0,0,0,0,0,0
robotics,lyapunov,gripper,gripper_minus_0p25,123,0.0,0.0,0.0,0.0,0.7019945290536206,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0085,0.0,0,0,0,0,0,0
robotics,lyapunov,gripper,gripper_minus_0p25,42,0.017,0.0,0.0,0.0,0.6949329704464354,0.0,0.017,3.87343168258667e-05,0.0,1.0,1.0,0.0,0.0,0.0,0.017,0.0,1.0,0.0,0.0185,0.0,34,34,0,0,0,0
robotics,lyapunov,gripper,gripper_minus_0p25,456,0.0,0.0,0.0,0.0,0.6367803966173643,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36,0.0,0,0,0,0,0,0
