domain,perturbation_name,perturbation_family,method,principal_seed,perturbed_violation_step_rate,executed_violation_step_rate,executed_violation_delta_from_clean,unsafe_perturbed_steps,recovered_unsafe_steps,unresolved_unsafe_steps,recovery_rate,within_filter_violation_reduction,mean_reward,reward_delta_from_clean,success_rate,success_delta_from_clean,intervention_rate,mean_action_perturbation_l2,mean_safety_correction_l2,p95_safety_correction_l2,environment_interface_adjustment_rate,strict_lyapunov_decrease_rate,selected_lower_than_perturbed_rate,steps_object_grasped,proposed_to_perturbed_gripper_semantic_change_rate,perturbed_to_executed_gripper_semantic_change_rate
autonomous_driving,steering_plus_0p10,steering,lyapunov,42,0.1265,0.025,0.025,253,230,23,0.9090909090909091,0.8023715415019763,-46.625887009179635,-35.29517269017785,0.0,0.0,0.145,0.10000000149011612,0.05237053824216127,0.25713562965393066,0.0,0.0,0.0325,0,0.0,0.0
autonomous_driving,steering_plus_0p10,steering,lyapunov,456,0.377,0.0,0.0,754,754,0,1.0,1.0,-6.255442760054581,-10.536511458844501,1.0,0.0,0.377,0.10000000149011612,0.14522713148593902,0.41602039337158203,0.0,0.0,0.0,0,0.0,0.0
autonomous_driving,steering_plus_0p10,steering,none,123,0.9895,0.9895,0.15050000000000008,1979,0,1979,0.0,0.0,-11.588526509090341,-2.8681237647682813,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
autonomous_driving,steering_plus_0p10,steering,none,42,0.2175,0.2175,0.2175,435,0,435,0.0,0.0,-49.41829154761327,-38.08757722861148,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
autonomous_driving,steering_plus_0p10,steering,none,456,0.2988182329769274,0.2988182329769274,-0.03470449429579986,531,0,531,0.0,0.0,-15.954522963334085,-8.404950995049969,0.2,0.05000000000000002,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
autonomous_driving,steering_plus_0p25,steering,clipping,123,0.995,0.0,0.0,1990,1990,0,1.0,1.0,-33.29267983020656,-24.704648501450393,0.0,0.0,0.995,0.25,0.412176278591156,0.4637869596481323,0.0,0.0,0.0,0,0.0,0.0
autonomous_driving,steering_plus_0p25,steering,clipping,42,0.6295,0.6245,0.6245,1259,10,1249,0.007942811755361398,0.00794281175536123,-81.17341777753434,-69.84270345853255,0.0,0.0,0.6295,0.25,0.20270411631464957,0.36143752932548523,0.0,0.0,0.0,0,0.0,0.0
autonomous_driving,steering_plus_0p25,steering,clipping,456,0.23,0.1955,0.1955,460,69,391,0.15,0.15,-23.806918041355882,-28.0879867401458,1.0,0.0,0.143,0.25,0.036535622477531435,0.2568150460720062,0.0,0.0,0.0,0,0.0,0.0
autonomous_driving,steering_plus_0p25,steering,lyapunov,123,0.995,0.0,0.0,1990,1990,0,1.0,1.0,-33.29267983020656,-24.704648501450393,0.0,0.0,0.995,0.25,0.412176278591156,0.4637869596481323,0.0,0.0,0.0,0,0.0,0.0
autonomous_driving,steering_plus_0p25,steering,lyapunov,42,0.3795,0.1455,0.1455,759,581,178,0.7654808959156785,0.616600790513834,-64.98722635930233,-53.65651204030054,0.0,0.0,0.4765,0.25,0.23862313243746758,1.0596873760223389,0.0,0.0155,0.2575,0,0.0,0.0
autonomous_driving,steering_plus_0p25,steering,lyapunov,456,0.1905,0.156,0.156,381,69,312,0.18110236220472442,0.18110236220472442,-23.923133468067157,-28.204202166857076,1.0,0.0,0.1985,0.25,0.07238037668168545,0.2895021438598633,0.0,0.0,0.0695,0,0.0,0.0
autonomous_driving,steering_plus_0p25,steering,none,123,0.995,0.995,0.15600000000000003,1990,0,1990,0.0,0.0,-33.54676401100789,-24.82636126668583,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
autonomous_driving,steering_plus_0p25,steering,none,42,0.5741379310344827,0.5741379310344827,0.5741379310344827,999,0,999,0.0,0.0,-97.84519124796708,-86.5144769289653,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
autonomous_driving,steering_plus_0p25,steering,none,456,0.16775956284153004,0.16775956284153004,-0.1657631644311972,307,0,307,0.0,0.0,-30.02380216882879,-22.474230200544675,0.35,0.19999999999999998,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_x_minus_0p10,delta_x,clipping,123,0.0085,0.0,0.0,17,17,0,1.0,1.0,0.694277072763809,-0.007717456289811575,0.0,0.0,0.011,0.10000000149011612,0.004463987290859222,0.0,0.0,0.0,0.0,0,0.0,0.0085
robotics,delta_x_minus_0p10,delta_x,clipping,42,0.0945,0.0,0.0,189,189,0,1.0,1.0,0.6313411908377158,-0.06358371893888826,0.0,0.0,0.0945,0.10000000149011612,0.013939563229680062,0.07755402475595474,0.0,0.0,0.0,0,0.0,0.0165
robotics,delta_x_minus_0p10,delta_x,clipping,456,0.0,0.0,0.0,0,0,0,,,0.6642721216045248,0.02749172498716046,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_x_minus_0p10,delta_x,lyapunov,123,0.0085,0.0,0.0,17,17,0,1.0,1.0,0.694277072763809,-0.007717456289811575,0.0,0.0,0.011,0.10000000149011612,0.004463987290859222,0.0,0.0,0.0,0.0,0,0.0,0.0085
robotics,delta_x_minus_0p10,delta_x,lyapunov,42,0.094,0.0,0.0,188,188,0,1.0,1.0,0.6316913768283038,-0.06324159361813164,0.0,0.0,0.094,0.10000000149011612,0.01414490994438529,0.09392175823450089,0.0,0.0,0.0775,0,0.0,0.0165
robotics,delta_x_minus_0p10,delta_x,lyapunov,456,0.0,0.0,0.0,0,0,0,,,0.6642721216045248,0.02749172498716046,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_x_minus_0p10,delta_x,none,123,0.0085,0.0085,0.0,17,0,17,0.0,0.0,0.6517770727638091,-0.007717456289811464,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0025,0.0,0.0,0,0.0,0.0
robotics,delta_x_minus_0p10,delta_x,none,42,0.0945,0.0945,0.059000000000000004,189,0,189,0.0,0.0,0.5376479725746355,-0.06461491660664154,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_x_minus_0p10,delta_x,none,456,0.0,0.0,0.0,0,0,0,,,0.6642721216045248,0.02749172498716046,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_x_minus_0p25,delta_x,clipping,123,0.009,0.0,0.0,18,18,0,1.0,1.0,0.5742034230304643,-0.12779110602315624,0.0,0.0,0.0215,0.25,0.005907479882240296,0.0,0.0,0.0,0.0,0,0.0,0.009
robotics,delta_x_minus_0p25,delta_x,clipping,42,0.216,0.0,0.0,432,432,0,1.0,1.0,0.46268806302502474,-0.2322368467515793,0.0,0.0,0.22,0.25,0.0335498818308115,0.25002551078796387,0.0,0.0,0.0,0,0.0,0.014
robotics,delta_x_minus_0p25,delta_x,clipping,456,0.036,0.0,0.0,72,72,0,1.0,1.0,0.5337143378343666,-0.10306605878299768,0.0,0.0,0.045,0.25,0.0016236737966537475,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_x_minus_0p25,delta_x,lyapunov,123,0.009,0.0,0.0,18,18,0,1.0,1.0,0.5742034230304643,-0.12779110602315624,0.0,0.0,0.0215,0.25,0.005907479882240296,0.0,0.0,0.0,0.0,0,0.0,0.009
robotics,delta_x_minus_0p25,delta_x,lyapunov,42,0.2145,0.0,0.0,429,429,0,1.0,1.0,0.46545460014359147,-0.22947837030284396,0.0,0.0,0.2185,0.25,0.03520945855975151,0.26916182041168213,0.0,0.0,0.2005,0,0.0,0.014
robotics,delta_x_minus_0p25,delta_x,lyapunov,456,0.0355,0.0,0.0,71,71,0,1.0,1.0,0.5337238469516931,-0.10305654966567124,0.0,0.0,0.0445,0.25,0.0016334994435310364,0.0,0.0,0.0,0.0355,0,0.0,0.0
robotics,delta_x_minus_0p25,delta_x,none,123,0.009,0.009,0.0004999999999999987,18,0,18,0.0,0.0,0.5292034230304643,-0.1302911060231563,0.0,0.0,0.0,0.25,0.0,0.0,0.0125,0.0,0.0,0,0.0,0.0
robotics,delta_x_minus_0p25,delta_x,none,42,0.2185,0.2185,0.183,437,0,437,0.0,0.0,0.3575673052782334,-0.24469558390304363,0.0,0.0,0.0,0.25,0.0,0.0,0.0095,0.0,0.0,0,0.0,0.0
robotics,delta_x_minus_0p25,delta_x,none,456,0.036,0.036,0.036,72,0,72,0.0,0.0,0.5323930093057371,-0.10438738731162722,0.0,0.0,0.0,0.25,0.0,0.0,0.009,0.0,0.0,0,0.0,0.0
robotics,delta_x_plus_0p10,delta_x,clipping,123,0.008,0.0,0.0,16,16,0,1.0,1.0,0.6267573260142159,-0.07523720303940473,0.0,0.0,0.012,0.10000000149011612,0.004369595885276794,0.0,0.0,0.0,0.0,0,0.0,0.008
robotics,delta_x_plus_0p10,delta_x,clipping,42,0.0225,0.0,0.0,45,45,0,1.0,1.0,0.6626950404529248,-0.03222986932367922,0.0,0.0,0.0245,0.10000000149011612,0.011783946990966796,0.0,0.0,0.0,0.0,0,0.0,0.0225
robotics,delta_x_plus_0p10,delta_x,clipping,456,0.0,0.0,0.0,0,0,0,,,0.5418478122589179,-0.09493258435844643,0.0,0.0,0.0025,0.10000000149011612,8.424639701843262e-05,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_x_plus_0p10,delta_x,lyapunov,123,0.008,0.0,0.0,16,16,0,1.0,1.0,0.6267573260142159,-0.07523720303940473,0.0,0.0,0.012,0.10000000149011612,0.004369595885276794,0.0,0.0,0.0,0.0,0,0.0,0.008
robotics,delta_x_plus_0p10,delta_x,lyapunov,42,0.0225,0.0,0.0,45,45,0,1.0,1.0,0.6626950404529248,-0.032237929993510606,0.0,0.0,0.0245,0.10000000149011612,0.011783946990966796,0.0,0.0,0.0,0.0,0,0.0,0.0225
robotics,delta_x_plus_0p10,delta_x,lyapunov,456,0.0,0.0,0.0,0,0,0,,,0.5418478122589179,-0.09493258435844643,0.0,0.0,0.0025,0.10000000149011612,8.424639701843262e-05,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_x_plus_0p10,delta_x,none,123,0.008,0.008,-0.0005000000000000004,16,0,16,0.0,0.0,0.5867573260142159,-0.07273720303940467,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.004,0.0,0.0,0,0.0,0.0
robotics,delta_x_plus_0p10,delta_x,none,42,0.0225,0.0225,-0.012999999999999998,45,0,45,0.0,0.0,0.5501950404529249,-0.05206784872835213,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.002,0.0,0.0,0,0.0,0.0
robotics,delta_x_plus_0p10,delta_x,none,456,0.0,0.0,0.0,0,0,0,,,0.5418478122589179,-0.09493258435844643,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0025,0.0,0.0,0,0.0,0.0
robotics,delta_x_plus_0p25,delta_x,clipping,123,0.0765,0.0,0.0,153,153,0,1.0,1.0,0.46000350829959175,-0.24199102075402884,0.0,0.0,0.0865,0.25,0.008287945196032525,0.04461425542831421,0.0,0.0,0.0,0,0.0,0.0075
robotics,delta_x_plus_0p25,delta_x,clipping,42,0.14,0.0,0.0,280,280,0,1.0,1.0,0.4843887478720896,-0.21053616190451446,0.0,0.0,0.145,0.25,0.04302423115074634,0.5081067085266113,0.0,0.0,0.0,0,0.0,0.0675
robotics,delta_x_plus_0p25,delta_x,clipping,456,0.0485,0.0,0.0,97,97,0,1.0,1.0,0.3590520736922272,-0.2777283229251371,0.0,0.0,0.0555,0.25,0.0040881804227828975,0.001644730567932129,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_x_plus_0p25,delta_x,lyapunov,123,0.0765,0.0,0.0,153,153,0,1.0,1.0,0.460292032113697,-0.24170249693992357,0.0,0.0,0.0865,0.25,0.008457566976547242,0.047975778579711914,0.0,0.0,0.069,0,0.0,0.0075
robotics,delta_x_plus_0p25,delta_x,lyapunov,42,0.14,0.0,0.0,280,280,0,1.0,1.0,0.485464646204244,-0.20946832424219142,0.0,0.0,0.145,0.25,0.043620396703481674,0.5081067085266113,0.0,0.0,0.0725,0,0.0,0.0675
robotics,delta_x_plus_0p25,delta_x,lyapunov,456,0.0475,0.0,0.0,95,95,0,1.0,1.0,0.3592829892925067,-0.2774974073248576,0.0,0.0,0.0545,0.25,0.004230258852243423,0.0018124580383300781,0.0,0.0,0.0475,0,0.0,0.0
robotics,delta_x_plus_0p25,delta_x,none,123,0.0765,0.0765,0.068,153,0,153,0.0,0.0,0.41648626852652687,-0.24300826052709373,0.0,0.0,0.0,0.25,0.0,0.0,0.01,0.0,0.0,0,0.0,0.0
robotics,delta_x_plus_0p25,delta_x,none,42,0.14,0.14,0.10450000000000001,280,0,280,0.0,0.0,0.1299375467056276,-0.4723253424756494,0.0,0.0,0.0,0.25,0.0,0.0,0.005,0.0,0.0,0,0.0,0.0
robotics,delta_x_plus_0p25,delta_x,none,456,0.054,0.054,0.054,108,0,108,0.0,0.0,0.35275725008520337,-0.28402314653216093,0.0,0.0,0.0,0.25,0.0,0.0,0.007,0.0,0.0,0,0.0,0.0
robotics,delta_y_minus_0p10,delta_y,clipping,123,0.0095,0.0,0.0,19,19,0,1.0,1.0,0.6616782424250182,-0.04031628662860243,0.0,0.0,0.0095,0.10000000149011612,0.004952763617038727,0.0,0.0,0.0,0.0,0,0.0,0.0095
robotics,delta_y_minus_0p10,delta_y,clipping,42,0.047,0.0,0.0,94,94,0,1.0,1.0,0.5890541636405048,-0.10587074613609926,0.0,0.0,0.047,0.10000000149011612,0.01083987444639206,0.0,0.0,0.0,0.0,0,0.0,0.019
robotics,delta_y_minus_0p10,delta_y,clipping,456,0.0,0.0,0.0,0,0,0,,,0.6206536997284322,-0.01612669688893209,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_y_minus_0p10,delta_y,lyapunov,123,0.0095,0.0,0.0,19,19,0,1.0,1.0,0.6616782424250182,-0.04031628662860243,0.0,0.0,0.0095,0.10000000149011612,0.004952763617038727,0.0,0.0,0.0,0.0,0,0.0,0.0095
robotics,delta_y_minus_0p10,delta_y,lyapunov,42,0.047,0.0,0.0,94,94,0,1.0,1.0,0.5892147511899668,-0.10571821925646863,0.0,0.0,0.047,0.10000000149011612,0.010906894445419311,0.0,0.0,0.0,0.028,0,0.0,0.019
robotics,delta_y_minus_0p10,delta_y,lyapunov,456,0.0,0.0,0.0,0,0,0,,,0.6206536997284322,-0.01612669688893209,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_y_minus_0p10,delta_y,none,123,0.0095,0.0095,0.0009999999999999992,19,0,19,0.0,0.0,0.6141782424250182,-0.04531628662860243,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_y_minus_0p10,delta_y,none,42,0.047,0.047,0.011500000000000003,94,0,94,0.0,0.0,0.4915327254628831,-0.11073016371839389,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_y_minus_0p10,delta_y,none,456,0.0,0.0,0.0,0,0,0,,,0.6206536997284322,-0.01612669688893209,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_y_minus_0p25,delta_y,clipping,123,0.0125,0.0,0.0,25,25,0,1.0,1.0,0.4850693100620757,-0.21692521899154488,0.0,0.0,0.0155,0.25,0.006717450380325317,0.0,0.0,0.0,0.0,0,0.0,0.0125
robotics,delta_y_minus_0p25,delta_y,clipping,42,0.0935,0.0,0.0,187,187,0,1.0,1.0,0.39847982373242585,-0.2964450860441782,0.0,0.0,0.098,0.25,0.014505189791321755,0.07870721817016602,0.0,0.0,0.0,0,0.0,0.021
robotics,delta_y_minus_0p25,delta_y,clipping,456,0.0,0.0,0.0,0,0,0,,,0.519582405434298,-0.11719799118306629,0.0,0.0,0.004,0.25,0.00031445187330245974,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_y_minus_0p25,delta_y,lyapunov,123,0.0125,0.0,0.0,25,25,0,1.0,1.0,0.4850693100620757,-0.21692521899154488,0.0,0.0,0.0155,0.25,0.006717450380325317,0.0,0.0,0.0,0.0,0,0.0,0.0125
robotics,delta_y_minus_0p25,delta_y,lyapunov,42,0.093,0.0,0.0,186,186,0,1.0,1.0,0.398691862570103,-0.29624110787633245,0.0,0.0,0.0975,0.25,0.014651379346847534,0.08260130882263184,0.0,0.0,0.072,0,0.0,0.021
robotics,delta_y_minus_0p25,delta_y,lyapunov,456,0.0,0.0,0.0,0,0,0,,,0.519582405434298,-0.11719799118306629,0.0,0.0,0.004,0.25,0.00031445187330245974,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_y_minus_0p25,delta_y,none,123,0.0125,0.0125,0.004,25,0,25,0.0,0.0,0.42256931006207576,-0.23692521899154484,0.0,0.0,0.0,0.25,0.0,0.0,0.003,0.0,0.0,0,0.0,0.0
robotics,delta_y_minus_0p25,delta_y,none,42,0.0935,0.0935,0.058,187,0,187,0.0,0.0,0.2879037129401829,-0.3143591762410941,0.0,0.0,0.0,0.25,0.0,0.0,0.0045,0.0,0.0,0,0.0,0.0
robotics,delta_y_minus_0p25,delta_y,none,456,0.0,0.0,0.0,0,0,0,,,0.519582405434298,-0.11719799118306629,0.0,0.0,0.0,0.25,0.0,0.0,0.004,0.0,0.0,0,0.0,0.0
robotics,delta_y_plus_0p10,delta_y,clipping,123,0.0075,0.0,0.0,15,15,0,1.0,1.0,0.6631790887492578,-0.03881544030436279,0.0,0.0,0.01,0.10000000149011612,0.003982888758182526,0.0,0.0,0.0,0.0,0,0.0,0.0075
robotics,delta_y_plus_0p10,delta_y,clipping,42,0.0175,0.0,0.0,35,35,0,1.0,1.0,0.7391701861455499,0.04424527636894582,0.0,0.0,0.02,0.10000000149011612,0.009223451107740402,0.0,0.0,0.0,0.0,0,0.0,0.0175
robotics,delta_y_plus_0p10,delta_y,clipping,456,0.036,0.0,0.0,72,72,0,1.0,1.0,0.606576177593282,-0.030204219024082324,0.0,0.0,0.042,0.10000000149011612,0.0008221568763256073,0.0,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_y_plus_0p10,delta_y,lyapunov,123,0.0075,0.0,0.0,15,15,0,1.0,1.0,0.6631790887492578,-0.03881544030436279,0.0,0.0,0.01,0.10000000149011612,0.003982888758182526,0.0,0.0,0.0,0.0,0,0.0,0.0075
robotics,delta_y_plus_0p10,delta_y,lyapunov,42,0.0175,0.0,0.0,35,35,0,1.0,1.0,0.7391701861455499,0.04423721569911443,0.0,0.0,0.02,0.10000000149011612,0.009223451107740402,0.0,0.0,0.0,0.0,0,0.0,0.0175
robotics,delta_y_plus_0p10,delta_y,lyapunov,456,0.036,0.0,0.0,72,72,0,1.0,1.0,0.6065887553553464,-0.0301916412620179,0.0,0.0,0.042,0.10000000149011612,0.000830024391412735,0.0,0.0,0.0,0.036,0,0.0,0.0
robotics,delta_y_plus_0p10,delta_y,none,123,0.0075,0.0075,-0.0010000000000000009,15,0,15,0.0,0.0,0.6256790887492578,-0.03381544030436279,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.004,0.0,0.0,0,0.0,0.0
robotics,delta_y_plus_0p10,delta_y,none,42,0.0175,0.0175,-0.017999999999999995,35,0,35,0.0,0.0,0.6516701861455498,0.04940729696427282,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.0035,0.0,0.0,0,0.0,0.0
robotics,delta_y_plus_0p10,delta_y,none,456,0.036,0.036,0.036,72,0,72,0.0,0.0,0.6056398219207447,-0.031140574696619572,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.006,0.0,0.0,0,0.0,0.0
robotics,delta_y_plus_0p25,delta_y,clipping,123,0.0065,0.0,0.0,13,13,0,1.0,1.0,0.5048177820046066,-0.197176747049014,0.0,0.0,0.0175,0.25,0.00457383269071579,0.0,0.0,0.0,0.0,0,0.0,0.0065
robotics,delta_y_plus_0p25,delta_y,clipping,42,0.016,0.0,0.0,32,32,0,1.0,1.0,0.6027123920974624,-0.09221251767914163,0.0,0.0,0.027,0.25,0.00952023160457611,0.0,0.0,0.0,0.0,0,0.0,0.016
robotics,delta_y_plus_0p25,delta_y,clipping,456,0.0715,0.0,0.0,143,143,0,1.0,1.0,0.4271558344097097,-0.20962456220765457,0.0,0.0,0.091,0.25,0.010014730572700501,0.11616313457489014,0.0,0.0,0.0,0,0.0,0.0
robotics,delta_y_plus_0p25,delta_y,lyapunov,123,0.0065,0.0,0.0,13,13,0,1.0,1.0,0.5048177820046066,-0.197176747049014,0.0,0.0,0.0175,0.25,0.00457383269071579,0.0,0.0,0.0,0.0,0,0.0,0.0065
robotics,delta_y_plus_0p25,delta_y,lyapunov,42,0.016,0.0,0.0,32,32,0,1.0,1.0,0.6027123920974624,-0.09222057834897301,0.0,0.0,0.027,0.25,0.00952023160457611,0.0,0.0,0.0,0.0,0,0.0,0.016
robotics,delta_y_plus_0p25,delta_y,lyapunov,456,0.071,0.0,0.0,142,142,0,1.0,1.0,0.42729273634565107,-0.20948766027171323,0.0,0.0,0.0905,0.25,0.010230856001377105,0.11616313457489014,0.0,0.0,0.071,0,0.0,0.0
robotics,delta_y_plus_0p25,delta_y,none,123,0.0065,0.0065,-0.002000000000000001,13,0,13,0.0,0.0,0.4723177820046067,-0.18717674704901388,0.0,0.0,0.0,0.25,0.0,0.0,0.015,0.0,0.0,0,0.0,0.0
robotics,delta_y_plus_0p25,delta_y,none,42,0.016,0.016,-0.019499999999999997,32,0,32,0.0,0.0,0.5227123920974623,-0.07955049708381468,0.0,0.0,0.0,0.25,0.0,0.0,0.015,0.0,0.0,0,0.0,0.0
robotics,delta_y_plus_0p25,delta_y,none,456,0.0715,0.0715,0.0715,143,0,143,0.0,0.0,0.4156294117420721,-0.22115098487529222,0.0,0.0,0.0,0.25,0.0,0.0,0.0195,0.0,0.0,0,0.0,0.0
robotics,gripper_minus_0p25,gripper,clipping,123,0.0,0.0,0.0,0,0,0,,,0.7019945290536206,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0085,0.0
robotics,gripper_minus_0p25,gripper,clipping,42,0.017,0.0,0.0,34,34,0,1.0,1.0,0.694924909776604,0.0,0.0,0.0,0.017,0.25,3.6571040749549866e-05,0.0,0.0,0.0,0.0,0,0.0185,0.0
robotics,gripper_minus_0p25,gripper,clipping,456,0.0,0.0,0.0,0,0,0,,,0.6367803966173643,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.36,0.0
robotics,gripper_minus_0p25,gripper,lyapunov,123,0.0,0.0,0.0,0,0,0,,,0.7019945290536206,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0085,0.0
robotics,gripper_minus_0p25,gripper,lyapunov,42,0.017,0.0,0.0,34,34,0,1.0,1.0,0.6949329704464354,0.0,0.0,0.0,0.017,0.25,3.87343168258667e-05,0.0,0.0,0.0,0.017,0,0.0185,0.0
robotics,gripper_minus_0p25,gripper,lyapunov,456,0.0,0.0,0.0,0,0,0,,,0.6367803966173643,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.36,0.0
robotics,gripper_minus_0p25,gripper,none,123,0.0,0.0,-0.0085,0,0,0,,,0.7019945290536206,0.04249999999999998,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0085,0.0
robotics,gripper_minus_0p25,gripper,none,42,0.017,0.017,-0.018499999999999996,34,0,34,0.0,0.0,0.6947628891812772,0.09250000000000014,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0185,0.0
robotics,gripper_minus_0p25,gripper,none,456,0.0,0.0,0.0,0,0,0,,,0.6367803966173643,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.36,0.0
robotics,gripper_minus_0p50,gripper,clipping,123,0.0,0.0,0.0,0,0,0,,,0.7019945290536206,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0085,0.0
robotics,gripper_minus_0p50,gripper,clipping,42,0.017,0.0,0.0,34,34,0,1.0,1.0,0.694924909776604,0.0,0.0,0.0,0.017,0.5,3.6571040749549866e-05,0.0,0.0,0.0,0.0,0,0.0215,0.0
robotics,gripper_minus_0p50,gripper,clipping,456,0.0,0.0,0.0,0,0,0,,,0.6367803966173643,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.6095,0.0
robotics,gripper_minus_0p50,gripper,lyapunov,123,0.0,0.0,0.0,0,0,0,,,0.7019945290536206,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0085,0.0
robotics,gripper_minus_0p50,gripper,lyapunov,42,0.017,0.0,0.0,34,34,0,1.0,1.0,0.6949329704464354,0.0,0.0,0.0,0.017,0.5,3.87343168258667e-05,0.0,0.0,0.0,0.017,0,0.0215,0.0
robotics,gripper_minus_0p50,gripper,lyapunov,456,0.0,0.0,0.0,0,0,0,,,0.6367803966173643,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.6095,0.0
robotics,gripper_minus_0p50,gripper,none,123,0.0,0.0,-0.0085,0,0,0,,,0.7019945290536206,0.04249999999999998,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0085,0.0
robotics,gripper_minus_0p50,gripper,none,42,0.017,0.017,-0.018499999999999996,34,0,34,0.0,0.0,0.6947628891812772,0.09250000000000014,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0215,0.0
robotics,gripper_minus_0p50,gripper,none,456,0.0,0.0,0.0,0,0,0,,,0.6367803966173643,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.6095,0.0
robotics,gripper_plus_0p25,gripper,clipping,123,0.2625,0.0,0.0,525,525,0,1.0,1.0,1.2228599707600334,0.5208654417064128,0.0,0.0,0.2625,0.25,0.1269731433019042,0.6092023849487305,0.0,0.0,0.0,783,0.433,0.191
robotics,gripper_plus_0p25,gripper,clipping,42,0.374,0.0,0.0,748,748,0,1.0,1.0,1.2640963752412269,0.5691714654646228,0.0,0.0,0.374,0.25,0.17807102523744106,0.7151477336883545,0.0,0.0,0.0,970,0.5825,0.2425
robotics,gripper_plus_0p25,gripper,clipping,456,0.034,0.0,0.0,68,68,0,1.0,1.0,0.7420394946944601,0.10525909807709577,0.0,0.0,0.034,0.25,0.007955461725592613,0.0,0.0,0.0,0.0,89,0.0245,0.005
robotics,gripper_plus_0p25,gripper,lyapunov,123,0.2625,0.0,0.0,525,525,0,1.0,1.0,1.2270258234767357,0.5250312944231151,0.0,0.0,0.2625,0.25,0.12729844749718905,0.6092023849487305,0.0,0.0,0.0715,783,0.433,0.191
robotics,gripper_plus_0p25,gripper,lyapunov,42,0.374,0.0,0.0,748,748,0,1.0,1.0,1.2665793149932363,0.5716463445468009,0.0,0.0,0.374,0.25,0.1782332385778427,0.7151477336883545,0.0,0.0,0.1315,970,0.5825,0.2425
robotics,gripper_plus_0p25,gripper,lyapunov,456,0.034,0.0,0.0,68,68,0,1.0,1.0,0.742111650394388,0.10533125377702368,0.0,0.0,0.034,0.25,0.007962542712688446,0.0,0.0,0.0,0.029,89,0.0245,0.005
